Orthologs,TC,RTC,TCA,RTCA,Taxa,Not sure,Pythia scores
cluster8619_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.442367,0.184068,7.83329,0.223808,38,1.13633,0.16
cluster8622_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.720883,0.147528,6.52062,0.203769,35,1.20534,0.23
cluster8625_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.779356,0.222283,6.066837,0.23334,29,1.25528,0.14
cluster8627_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,16.586343,0.460732,17.180963,0.477249,39,1.01755,0.09
cluster8631_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.542082,0.23728,10.323585,0.286766,39,1.38307,0.17
cluster8634_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.540312,0.2891,10.061932,0.304907,36,1.00376,0.19
cluster8638_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.987744,0.194104,9.368228,0.260229,39,1.24272,0.22
cluster8640_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.805553,-0.14134,-3.422465,-0.100661,37,1.05123,0.63
cluster8641_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.880305,-0.253723,-3.11648,-0.089042,38,1.18466,0.61
cluster8643_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.180374,0.060566,3.544801,0.098467,39,1.22059,0.11
cluster8644_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.074415,0.118247,4.656515,0.179097,29,0.442692,0.33
cluster8650_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.841825,0.106717,7.433822,0.206495,39,0.829099,0.24
cluster8652_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.410696,-0.022816,1.419664,0.07887,21,0.283522,0.38
cluster8654_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.036097,-0.001031,1.12208,0.032059,38,1.09686,0.64
cluster8655_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.134204,-0.11812,-0.617026,-0.017629,38,1.57176,0.38
cluster8656_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,5.525923,0.153498,8.62508,0.239586,39,1.27642,0.11
cluster8662_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.895005,0.111286,7.631871,0.218053,38,1.07821,0.22
cluster8664_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.823571,-0.206775,0.040445,0.001226,36,1.15271,0.23
cluster8666_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.804633,0.244573,9.740739,0.270576,39,1.5667,0.09
cluster8668_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.762503,0.338971,5.371929,0.315996,20,0.0921878,0.16
cluster8668_1rr_1rr_MIortho2rr.fa.at.aln.best.fas-cln,7.270651,0.427685,7.418833,0.436402,20,1.2775,0.04
cluster8669_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,9.82864,0.289078,11.069592,0.325576,37,1.36596,0.02
cluster8673_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-6.242633,-0.173406,-2.079489,-0.057764,39,1.29316,0.36
cluster8675_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-5.746135,-0.164175,-3.802962,-0.108656,38,1.38449,0.24
cluster8677_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.067922,0.279664,11.342717,0.315075,39,1.08217,0.14
cluster8679_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.924128,-0.02718,0.574708,0.016903,37,1.55003,0.49
cluster8682_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.626377,0.024091,2.067138,0.079505,29,0.889839,0.43
cluster8686_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.093093,-0.088374,2.467515,0.0705,38,1.3557,0.35
cluster8687_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.824165,0.161782,8.659394,0.240539,39,0.98183,0.31
cluster8689_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.933615,0.231389,4.972667,0.29251,20,1.13902,0.13
cluster8690_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.390749,0.015029,4.556935,0.175267,29,0.355213,0.32
cluster8691_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.007135,-0.00042,1.475021,0.086766,20,0.289841,0.39
cluster869_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.080925,-0.057803,2.895603,0.080433,39,0.758404,0.4
cluster869_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.707311,-0.18105,-1.436958,-0.055268,29,0.305845,0.42
cluster8693_2rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.616263,-0.085066,-0.033921,-0.001785,22,0.573997,0.43
cluster8695_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.034023,-0.001791,0.559273,0.029435,22,0.346937,0.38
cluster8696_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-10.42844,-0.434518,-5.532891,-0.230537,27,0.489704,0.6
cluster8699_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.177157,0.007382,1.936026,0.080668,27,0.495872,0.66
cluster8703_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.043338,-0.072976,2.638354,0.094227,31,0.73195,0.4
cluster8704_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-10.235008,-0.465228,-5.648588,-0.256754,25,0.217477,0.72
cluster8705_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.860373,-0.302322,-5.939779,-0.228453,29,0.698542,0.51
cluster8706_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.36206,-0.306753,-2.204456,-0.091852,27,0.905081,0.6
cluster8708_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.392283,0.10874,2.880919,0.130951,25,0.997831,0.33
cluster8715_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.160171,-0.130005,-0.500946,-0.015655,35,1.18486,0.63
cluster8722_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.713756,0.106107,6.386922,0.182483,38,1.01731,0.13
cluster8724_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.183733,0.161992,6.173489,0.192922,35,1.14707,0.3
cluster8726_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.58992,0.143884,3.368638,0.187147,21,0.66772,0.16
cluster8731_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.049831,-0.393471,-4.993711,-0.217118,26,0.55917,0.34
cluster8735_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,7.657347,0.225216,7.73937,0.227629,37,1.02573,0.25
cluster8736_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.784114,-0.444732,-6.664555,-0.302934,25,0.189995,0.56
cluster8738_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.460995,-0.012805,1.866449,0.051846,39,1.0509,0.23
cluster8739_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.572669,0.071463,5.444006,0.151222,39,1.24973,0.22
cluster8740_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.046264,-0.242975,-3.69222,-0.127318,32,0.73424,0.38
cluster8741_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.053448,0.001485,1.212793,0.033689,39,1.3724,0.4
cluster8745_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.938811,-0.24745,-3.768329,-0.157014,27,0.378735,0.58
cluster8747_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.840433,-0.340888,-6.409067,-0.278655,26,0.586528,0.47
cluster8748_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.900978,0.057605,3.730807,0.113055,36,0.960176,0.24
cluster8749_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,2.716171,0.077605,6.050217,0.172863,38,1.42863,0.28
cluster8750_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.457411,-0.280757,-3.099806,-0.134774,26,0.184262,0.81
cluster8751_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.879801,0.114112,6.775828,0.199289,37,1.02105,0.24
cluster8752_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.841657,-0.083578,1.479063,0.043502,37,1.30753,0.31
cluster8757_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.752841,-0.228025,-0.590132,-0.017357,37,1.38236,0.56
cluster8758_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.10876,0.058577,3.475777,0.096549,39,0.960721,0.29
cluster8759_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.571079,-0.099197,0.82501,0.022917,39,1.25141,0.26
cluster8760_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.362345,0.146189,3.65819,0.159052,26,0.660059,0.32
cluster8762_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.663336,-0.254804,-5.975846,-0.17576,37,1.27492,0.35
cluster8763_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.678706,0.05087,5.316608,0.161109,36,1.36541,0.4
cluster8764_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.623164,-0.154105,1.73887,0.057962,33,1.40656,0.64
cluster8766_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.987043,0.171058,7.445276,0.212722,38,1.31688,0.1
cluster8768_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.193794,-0.216408,-3.5393,-0.147471,27,0.514034,0.18
cluster8769_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.222443,-0.163201,1.224135,0.038254,35,1.19839,0.43
cluster8770_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.598695,-0.127742,0.916555,0.02546,39,0.907109,0.35
cluster8771_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-16.568092,-0.460225,-7.946485,-0.220736,39,1.22616,0.71
cluster8772_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.660034,0.101668,5.366412,0.149067,39,1.06237,0.27
cluster8775_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.629942,-0.254331,-2.381811,-0.079394,33,0.422848,0.59
cluster8779_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.279511,-0.035542,-0.64999,-0.018055,39,1.34958,0.13
cluster8780_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.468517,0.215617,7.285811,0.24286,33,1.05823,0.11
cluster8781_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.961989,-0.171103,-0.676757,-0.023336,32,1.32455,0.31
cluster8782_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.594124,-0.399755,-2.480778,-0.103366,27,0.406448,0.67
cluster8783_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.09996,-0.003845,4.609929,0.177305,29,1.09778,0.44
cluster8785_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.135603,0.031545,3.763118,0.104531,39,1.22657,0.4
cluster8786_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.951051,0.392456,12.896286,0.390797,36,1.1397,0.14
cluster8787_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.84368,-0.421128,-4.085089,-0.194528,24,0.12644,0.79
cluster8788_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.621567,-0.100829,-0.241558,-0.009291,29,0.34063,0.63
cluster8793_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.622473,0.02008,2.437524,0.07863,34,0.933416,0.38
cluster8795_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.128671,-0.380361,-6.040058,-0.251669,27,0.656141,0.52
cluster8796_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.040299,-0.122433,1.720255,0.052129,36,1.65688,0.14
cluster8797_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.085042,0.169029,8.935336,0.248204,39,1.22111,0.27
cluster8798_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.181782,-0.181817,-1.002427,-0.043584,26,0.139631,0.28
cluster8799_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.407517,-0.231485,-5.180031,-0.161876,35,1.12487,0.15
cluster8801_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.141606,-0.3809,-6.862394,-0.285933,27,0.356441,0.64
cluster8803_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.393927,-0.133149,0.171004,0.005182,36,1.50414,0.21
cluster8804_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.598964,0.23886,10.647088,0.295752,39,1.29126,0.21
cluster8808_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.89996,-0.028124,2.700529,0.084392,35,1.12539,0.5
cluster8809_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.48981,0.112575,5.198446,0.167692,34,1.11758,0.35
cluster8810_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-9.541242,-0.397552,-5.615961,-0.233998,27,0.531203,0.64
cluster8813_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.066567,0.11296,7.758837,0.215523,39,0.996298,0.3
cluster8814_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.511778,0.109743,4.890671,0.152833,35,0.931472,0.3
cluster8816_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.903828,0.025106,4.273543,0.11871,39,0.912392,0.31
cluster8817_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,1.58918,0.049662,4.484572,0.140143,35,1.12654,0.49
cluster8818_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.377101,-0.017141,0.834521,0.037933,25,0.183518,0.55
cluster8819_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.552205,-0.419567,-3.321475,-0.184526,21,0.201132,0.82
cluster8822_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-4.43051,-0.192631,-3.659319,-0.159101,26,0.524985,0.29
cluster8823_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.481393,-0.070897,2.544205,0.072692,38,1.62122,0.46
cluster8825_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.456656,0.020757,2.161249,0.098239,25,0.360108,0.61
cluster8826_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.869413,0.177861,7.069572,0.214229,36,1.5526,0.16
cluster8831_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.601122,0.016698,2.567251,0.071313,39,1.17471,0.47
cluster8834_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-8.545655,-0.406936,-3.474571,-0.165456,24,0.552063,0.62
cluster8835_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,11.828798,0.328578,12.642954,0.351193,39,1.14096,0.12
cluster8836_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.5949,0.127636,6.782122,0.188392,39,1.13892,0.48
cluster8837_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-1.011298,-0.042137,1.205804,0.050242,27,0.376254,0.38
cluster8838_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-3.415738,-0.094882,1.971641,0.054768,39,1.18443,0.23
cluster8839_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.127996,-0.121412,0.941398,0.027688,37,1.26082,0.59
cluster8840_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.190226,0.091149,4.771731,0.136335,38,0.751352,0.2
cluster8842_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.998851,0.028539,2.129102,0.060831,38,0.899606,0.21
cluster8843_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.07101,0.113084,5.800823,0.161134,39,1.11286,0.16
cluster8848_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.060793,0.479085,10.153868,0.483518,24,1.14759,0.26
cluster8849_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.106715,0.086298,4.842653,0.134518,39,1.13844,0.21
cluster8851_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-6.551664,-0.192696,-5.301241,-0.155919,37,0.614163,0.65
cluster8855_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.261025,-0.16971,0.320819,0.010349,34,1.00269,0.2
cluster8864_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-7.09763,-0.295735,-2.579978,-0.107499,27,0.30394,0.62
cluster8867_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.074642,-0.109809,0.417307,0.014904,31,1.07516,0.29
cluster8870_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.162293,0.143741,5.114662,0.232485,25,0.697483,0.4
cluster887_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,12.439388,0.518308,12.909892,0.537912,27,0.188504,0.04
cluster8872_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,3.295772,0.109859,6.148978,0.204966,33,0.708147,0.16
cluster8876_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.251483,-0.177145,-2.310201,-0.096258,27,0.49709,0.56
cluster8879_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.981645,-0.061926,2.953153,0.092286,35,0.93902,0.4
cluster888_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-4.957025,-0.29159,-1.728036,-0.101649,20,0.14658,0.68
cluster888_2rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-12.656606,-0.666137,-7.808988,-0.410999,22,0.161415,0.65
cluster8884_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.310777,0.077105,2.121503,0.124794,20,0.12042,0.33
cluster8886_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.313535,-0.100588,0.329862,0.014342,26,0.146604,0.65
cluster8887_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.904389,0.136233,8.025616,0.222934,39,1.16632,0.19
cluster8888_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.03991,0.590583,9.978535,0.586973,20,0.709854,0
cluster8889_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.556699,-0.209908,-3.942379,-0.109511,39,1.42387,0.34
cluster8892_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.382695,-0.01063,3.319181,0.092199,39,0.90605,0.27
cluster8896_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.648663,0.12913,6.124917,0.170137,39,1.21272,0.26
cluster8899_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.267174,0.035199,4.619939,0.128332,39,1.31362,0.31
cluster8900_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-0.138548,-0.005329,2.038717,0.078412,29,0.261267,0.52
cluster8905_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.087833,-0.267781,-1.678972,-0.088367,22,0.214963,0.56
cluster8911_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,12.695771,0.35266,13.066798,0.362967,39,1.54223,0.13
cluster8912_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.38118,-0.206968,-4.345325,-0.167128,29,0.605997,0.58
cluster8914_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.244865,-0.206996,-3.155256,-0.09015,38,1.10527,0.55
cluster8915_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,19.534489,0.542625,19.781989,0.5495,39,0.953906,0.06
cluster8916_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.350908,0.124312,6.802179,0.194348,38,1.58053,0.08
cluster8920_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.817576,0.290879,6.062727,0.303136,23,0.865267,0.29
cluster8924_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.455225,0.160448,8.022396,0.235953,37,1.15494,0.22
cluster8925_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.248733,0.048028,3.840057,0.147695,29,0.966588,0.55
cluster8929_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.046628,0.087047,6.271459,0.179185,38,0.958274,0.24
cluster8931_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.865658,-0.054872,1.786523,0.052545,37,1.1549,0.27
cluster8938_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.800651,0.077796,4.753707,0.132047,39,1.20913,0.2
cluster8940_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.694341,0.134124,6.652666,0.190076,38,1.16905,0.3
cluster8941_1rr_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.268173,-0.098616,-0.24003,-0.010436,26,0.82475,0.23
cluster894_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.395636,-0.077279,-2.136954,-0.068934,34,1.0353,0.16
cluster8942_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-11.524719,-0.329278,-7.396768,-0.211336,38,1.11962,0.5
cluster8943_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-2.830202,-0.083241,1.210795,0.035612,37,1.33567,0.38
cluster8945_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-5.517985,-0.183933,-0.802423,-0.026747,33,1.2912,0.28
cluster8946_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,8.32289,0.231191,9.263228,0.257312,39,1.29032,0.25
cluster8948_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.131933,-0.094907,2.29416,0.06952,36,1.22913,0.4
cluster895_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,8.790102,0.24417,9.97984,0.277218,39,0.707334,0.22
cluster895_1rr_2rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,5.202106,0.208084,6.409219,0.256369,28,0.905649,0.26
cluster8952_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.531455,0.186613,7.45252,0.212929,38,1.08419,0.46
cluster8958_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.656285,0.018751,2.513173,0.071805,38,1.35122,0.12
cluster8959_1rr_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-9.755968,-0.37523,-9.110188,-0.350392,29,0.631136,0.58
cluster8962_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.768945,-0.139591,0.074998,0.002778,30,0.415047,0.68
cluster8968_1rr_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.39397,-0.188554,-2.502135,-0.139007,21,0.387442,0.54
cluster8971_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.586129,-0.143445,-1.288492,-0.05154,28,0.221455,0.55
cluster8972_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-8.208311,-0.342013,-2.797055,-0.116544,27,0.718443,0.43
cluster8973_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.913643,0.053157,5.006268,0.139063,39,1.4457,0.46
cluster8974_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-10.557189,-0.319915,-3.377261,-0.102341,36,1.04465,0.51
cluster8976_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,1.26636,0.048706,2.638733,0.10149,29,1.18701,0.33
cluster8978_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,6.274007,0.174278,9.413961,0.261499,39,1.149,0.27
cluster8979_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.180644,-0.033733,4.188733,0.119678,38,1.33071,0.12
cluster8980_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.539386,-0.043982,2.012408,0.057497,38,0.953654,0.41
cluster8981_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-12.969559,-0.498829,-6.017428,-0.23144,29,0.715072,0.51
cluster8982_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.126468,0.253513,10.293375,0.285927,39,1.20644,0.14
cluster8983_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,10.319151,0.286643,10.488147,0.291337,39,0.920285,0.19
cluster8984_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-3.255558,-0.125214,0.719781,0.027684,29,0.742537,0.32
cluster8985_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,4.450137,0.127147,6.405315,0.183009,38,1.02467,0.53
cluster8986_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,0.663647,0.018435,2.949993,0.081944,39,1.32355,0.15
cluster8987_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,6.197294,0.177066,6.976216,0.19932,38,1.23706,0.38
cluster8988_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-7.103379,-0.295974,-1.872471,-0.07802,27,0.437708,0.64
cluster8989_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.02234,-0.000621,2.162422,0.060067,39,1.09742,0.4
cluster8990_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.638014,-0.051188,1.001687,0.031303,35,1.41919,0.51
cluster8991_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,-1.581766,-0.045193,0.147117,0.004203,38,0.838863,0.57
cluster8992_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-2.856097,-0.084003,-1.374766,-0.040434,37,1.24336,0.09
cluster8993_1rr_1rr_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,3.278349,0.099344,5.951988,0.180363,36,1.00761,0.47
cluster8994_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,2.40659,0.141564,3.031629,0.178331,20,0.925257,0.15
cluster8995_1rr_1rr_1to1orthorr.fa.at.aln.best.fas-cln,-0.693463,-0.020396,1.605311,0.047215,37,1.29231,0.4
cluster9000_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,17.540141,0.487226,18.248479,0.506902,39,1.21627,0.03
cluster9001_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,9.253928,0.35592,9.648018,0.371078,29,1.11942,0.07
cluster9002_1rr_1rr_1rr_MIortho1rr.fa.at.aln.best.fas-cln,0.62556,0.018956,2.516084,0.076245,36,0.879854,0.45
